% time	cellId	IMSI	frame	sframe	RNTI	mcs	size
0.305	4	9	31	6	6	0	15
0.305	5	23	31	6	1	6	325
0.305	6	15	31	6	1	6	75
0.305	6	8	31	6	2	6	75
0.305	6	14	31	6	3	0	19
0.305	6	7	31	6	4	0	19
0.305	9	17	31	6	1	6	325
0.305	10	1	31	6	1	18	999
0.305	11	2	31	6	1	18	999
0.305	12	3	31	6	1	14	807
0.306	1	11	31	7	3	6	63
0.306	1	20	31	7	1	10	97
0.306	1	10	31	7	2	10	97
0.306	2	21	31	7	1	4	105
0.306	2	16	31	7	2	2	65
0.306	4	12	31	7	1	4	41
0.306	4	6	31	7	2	4	41
0.306	4	19	31	7	3	2	26
0.306	4	22	31	7	4	0	15
0.306	4	9	31	7	6	0	15
0.306	5	23	31	7	1	6	325
0.306	6	15	31	7	1	6	75
0.306	6	8	31	7	2	6	75
0.306	6	14	31	7	3	0	19
0.306	6	7	31	7	4	0	19
0.306	9	17	31	7	1	6	325
0.306	10	1	31	7	1	18	999
0.306	11	2	31	7	1	28	2292
0.306	12	3	31	7	1	14	807
0.306	13	4	31	7	1	18	999
0.307	1	11	31	8	3	6	63
0.307	1	20	31	8	1	10	97
0.307	1	10	31	8	2	10	97
0.307	2	21	31	8	1	4	105
0.307	2	16	31	8	2	2	65
0.307	4	12	31	8	1	4	41
0.307	4	6	31	8	2	4	41
0.307	4	19	31	8	3	2	26
0.307	4	22	31	8	4	0	15
0.307	4	9	31	8	6	0	15
0.307	5	23	31	8	1	6	325
0.307	6	15	31	8	1	6	75
0.307	6	8	31	8	2	6	75
0.307	6	14	31	8	3	0	19
0.307	6	7	31	8	4	0	19
0.307	9	17	31	8	1	6	325
0.307	10	1	31	8	1	18	999
0.307	11	2	31	8	1	28	2292
0.307	12	3	31	8	1	14	807
0.307	13	4	31	8	1	18	999
0.308	1	11	31	9	3	6	63
0.308	1	20	31	9	1	10	97
0.308	1	10	31	9	2	10	97
0.308	2	21	31	9	1	4	105
0.308	2	16	31	9	2	2	65
0.308	4	12	31	9	1	4	41
0.308	4	6	31	9	2	4	41
0.308	4	19	31	9	3	2	26
0.308	4	22	31	9	4	0	15
0.308	4	9	31	9	6	0	15
0.308	5	23	31	9	1	6	325
0.308	6	15	31	9	1	6	75
0.308	6	8	31	9	2	6	75
0.308	6	14	31	9	3	0	19
0.308	6	7	31	9	4	0	19
0.308	9	17	31	9	1	6	325
0.308	10	1	31	9	1	18	999
0.308	11	2	31	9	1	18	999
0.308	12	3	31	9	1	14	807
0.308	13	4	31	9	1	18	999
0.309	1	11	31	10	3	6	63
0.309	1	20	31	10	1	10	97
0.309	1	10	31	10	2	10	97
0.309	2	21	31	10	1	4	105
0.309	2	16	31	10	2	2	65
0.309	4	12	31	10	1	4	41
0.309	4	6	31	10	2	4	41
0.309	4	19	31	10	3	2	26
0.309	4	22	31	10	4	0	15
0.309	4	9	31	10	6	0	15
0.309	5	23	31	10	1	6	325
0.309	6	15	31	10	1	6	75
0.309	6	8	31	10	2	6	75
0.309	6	14	31	10	3	0	19
0.309	6	7	31	10	4	0	19
0.309	9	17	31	10	1	6	325
0.309	10	1	31	10	1	18	999
0.309	11	2	31	10	1	18	999
0.309	12	3	31	10	1	14	807
0.309	13	4	31	10	1	18	999
0.31	1	11	32	1	3	6	63
0.31	1	20	32	1	1	10	97
0.31	1	10	32	1	2	10	97
0.31	2	21	32	1	1	4	105
0.31	2	16	32	1	2	2	65
0.31	4	12	32	1	1	4	41
0.31	4	6	32	1	2	4	41
0.31	4	19	32	1	3	2	26
0.31	4	22	32	1	4	0	15
0.31	4	9	32	1	6	0	15
0.31	5	23	32	1	1	6	325
0.31	6	15	32	1	1	6	75
0.31	6	8	32	1	2	6	75
0.31	6	14	32	1	3	0	19
0.31	6	7	32	1	4	0	19
0.31	9	17	32	1	1	6	325
0.31	10	1	32	1	1	18	999
0.31	11	2	32	1	1	18	999
0.31	12	3	32	1	1	14	807
0.31	13	4	32	1	1	18	999
0.311	1	11	32	2	3	6	63
0.311	1	20	32	2	1	10	97
0.311	1	10	32	2	2	10	97
0.311	2	21	32	2	1	4	105
0.311	2	16	32	2	2	2	65
0.311	4	12	32	2	1	4	41
0.311	4	6	32	2	2	4	41
0.311	4	19	32	2	3	2	26
0.311	4	22	32	2	4	0	15
0.311	4	9	32	2	6	0	15
0.311	5	23	32	2	1	6	325
0.311	6	15	32	2	1	6	75
0.311	6	8	32	2	2	6	75
0.311	6	14	32	2	3	0	19
0.311	6	7	32	2	4	0	19
0.311	9	17	32	2	1	6	325
0.311	10	1	32	2	1	18	999
0.311	11	2	32	2	1	18	999
0.311	12	3	32	2	1	14	807
0.312	1	11	32	3	3	6	63
0.312	1	20	32	3	1	10	97
0.312	1	10	32	3	2	10	97
0.312	2	21	32	3	1	4	105
0.312	2	16	32	3	2	2	65
0.312	4	12	32	3	1	4	41
0.312	4	6	32	3	2	4	41
0.312	4	19	32	3	3	2	26
0.312	4	22	32	3	4	0	15
0.312	4	9	32	3	6	0	15
0.312	5	23	32	3	1	6	325
0.312	6	15	32	3	1	6	75
0.312	6	8	32	3	2	6	75
0.312	6	14	32	3	3	0	19
0.312	6	7	32	3	4	0	19
0.312	9	17	32	3	1	6	325
0.312	10	1	32	3	1	18	999
0.312	11	2	32	3	1	28	2292
0.312	12	3	32	3	1	14	807
0.312	13	4	32	3	1	18	999
0.313	1	11	32	4	3	6	63
0.313	1	20	32	4	1	10	97
0.313	1	10	32	4	2	10	97
0.313	2	21	32	4	1	4	105
0.313	2	16	32	4	2	2	65
0.313	4	12	32	4	1	4	41
0.313	4	6	32	4	2	4	41
0.313	4	19	32	4	3	2	26
0.313	4	22	32	4	4	0	15
0.313	4	9	32	4	6	0	15
0.313	5	23	32	4	1	6	325
0.313	6	15	32	4	1	6	75
0.313	6	8	32	4	2	6	75
0.313	6	14	32	4	3	0	19
0.313	6	7	32	4	4	0	19
0.313	9	17	32	4	1	6	325
0.313	10	1	32	4	1	18	999
0.313	11	2	32	4	1	28	2292
0.313	12	3	32	4	1	14	807
0.313	13	4	32	4	1	18	999
0.314	1	11	32	5	3	6	63
0.314	1	20	32	5	1	10	97
0.314	1	10	32	5	2	10	97
0.314	2	21	32	5	1	4	105
0.314	2	16	32	5	2	2	65
0.314	4	12	32	5	1	4	41
0.314	4	6	32	5	2	4	41
0.314	4	19	32	5	3	2	26
0.314	4	22	32	5	4	0	15
0.314	4	9	32	5	6	0	15
0.314	5	23	32	5	1	6	325
0.314	6	15	32	5	1	6	75
0.314	6	8	32	5	2	6	75
0.314	6	14	32	5	3	0	19
0.314	6	7	32	5	4	0	19
0.314	9	17	32	5	1	6	325
0.314	10	1	32	5	1	18	999
0.314	11	2	32	5	1	18	999
0.314	12	3	32	5	1	14	807
0.314	13	4	32	5	1	18	999
0.315	1	11	32	6	3	6	63
0.315	1	20	32	6	1	10	97
0.315	1	10	32	6	2	10	97
0.315	2	21	32	6	1	4	105
0.315	2	16	32	6	2	2	65
0.315	4	12	32	6	1	4	41
0.315	4	6	32	6	2	4	41
0.315	4	19	32	6	3	2	26
0.315	4	22	32	6	4	0	15
0.315	4	9	32	6	6	0	15
0.315	5	23	32	6	1	6	325
0.315	6	15	32	6	1	6	75
0.315	6	8	32	6	2	6	75
0.315	6	14	32	6	3	0	19
0.315	6	7	32	6	4	0	19
0.315	9	17	32	6	1	6	325
0.315	10	1	32	6	1	18	999
0.315	11	2	32	6	1	18	999
0.315	12	3	32	6	1	14	807
0.315	13	4	32	6	1	18	999
0.316	1	11	32	7	3	6	63
0.316	1	20	32	7	1	10	97
0.316	1	10	32	7	2	10	97
0.316	2	21	32	7	1	4	105
0.316	2	16	32	7	2	2	65
0.316	4	12	32	7	1	4	41
0.316	4	6	32	7	2	4	41
0.316	4	19	32	7	3	2	26
0.316	4	22	32	7	4	0	15
0.316	4	9	32	7	6	0	15
0.316	5	23	32	7	1	6	325
0.316	6	15	32	7	1	6	75
0.316	6	8	32	7	2	6	75
0.316	6	14	32	7	3	0	19
0.316	6	7	32	7	4	0	19
0.316	9	17	32	7	1	6	325
0.316	10	1	32	7	1	18	999
0.316	11	2	32	7	1	18	999
0.316	12	3	32	7	1	14	807
0.316	13	4	32	7	1	18	999
0.317	1	11	32	8	3	6	63
0.317	1	20	32	8	1	10	97
0.317	1	10	32	8	2	10	97
0.317	2	21	32	8	1	4	105
0.317	2	16	32	8	2	2	65
0.317	4	12	32	8	1	4	41
0.317	4	6	32	8	2	4	41
0.317	4	19	32	8	3	2	26
0.317	4	22	32	8	4	0	15
0.317	4	9	32	8	6	0	15
0.317	5	23	32	8	1	6	325
0.317	6	15	32	8	1	6	75
0.317	6	8	32	8	2	6	75
0.317	6	14	32	8	3	0	19
0.317	6	7	32	8	4	0	19
0.317	9	17	32	8	1	6	325
0.317	10	1	32	8	1	18	999
0.317	11	2	32	8	1	18	999
0.317	12	3	32	8	1	14	807
0.318	1	11	32	9	3	6	63
0.318	1	20	32	9	1	10	97
0.318	1	10	32	9	2	10	97
0.318	2	21	32	9	1	4	105
0.318	2	16	32	9	2	2	65
0.318	4	12	32	9	1	4	41
0.318	4	6	32	9	2	4	41
0.318	4	19	32	9	3	2	26
0.318	4	22	32	9	4	0	15
0.318	4	9	32	9	6	0	15
0.318	5	23	32	9	1	6	325
0.318	6	15	32	9	1	6	75
0.318	6	8	32	9	2	6	75
0.318	6	14	32	9	3	0	19
0.318	6	7	32	9	4	0	19
0.318	9	17	32	9	1	6	325
0.318	10	1	32	9	1	18	999
0.318	11	2	32	9	1	28	2292
0.318	12	3	32	9	1	14	807
0.318	13	4	32	9	1	18	999
0.319	1	11	32	10	3	6	63
0.319	1	20	32	10	1	10	97
0.319	1	10	32	10	2	10	97
0.319	2	21	32	10	1	4	105
0.319	2	16	32	10	2	2	65
0.319	4	12	32	10	1	4	41
0.319	4	6	32	10	2	4	41
0.319	4	19	32	10	3	2	26
0.319	4	22	32	10	4	0	15
0.319	4	9	32	10	6	0	15
0.319	5	23	32	10	1	6	325
0.319	6	15	32	10	1	6	75
0.319	6	8	32	10	2	6	75
0.319	6	14	32	10	3	0	19
0.319	6	7	32	10	4	0	19
0.319	9	17	32	10	1	6	325
0.319	10	1	32	10	1	18	999
0.319	11	2	32	10	1	28	2292
0.319	12	3	32	10	1	14	807
0.319	13	4	32	10	1	18	999
0.32	1	11	33	1	3	6	63
0.32	1	20	33	1	1	10	97
0.32	1	10	33	1	2	10	97
0.32	2	21	33	1	1	4	105
0.32	2	16	33	1	2	2	65
0.32	4	12	33	1	1	4	41
0.32	4	6	33	1	2	4	41
0.32	4	19	33	1	3	2	26
0.32	4	22	33	1	4	0	15
0.32	4	9	33	1	6	0	15
0.32	5	23	33	1	1	6	325
0.32	6	15	33	1	1	6	75
0.32	6	8	33	1	2	6	75
0.32	6	14	33	1	3	0	19
0.32	6	7	33	1	4	0	19
0.32	9	17	33	1	1	6	325
0.32	10	1	33	1	1	18	999
0.32	11	2	33	1	1	18	999
0.32	12	3	33	1	1	14	807
0.32	13	4	33	1	1	18	999
0.321	1	11	33	2	3	6	63
0.321	1	20	33	2	1	10	97
0.321	1	10	33	2	2	10	97
0.321	2	21	33	2	1	6	153
0.321	2	16	33	2	2	2	65
0.321	4	12	33	2	1	4	41
0.321	4	6	33	2	2	4	41
0.321	4	19	33	2	3	2	26
0.321	4	22	33	2	4	0	15
0.321	4	9	33	2	6	0	15
0.321	5	23	33	2	1	12	621
0.321	6	15	33	2	1	4	51
0.321	6	8	33	2	2	6	75
0.321	6	14	33	2	3	0	19
0.321	6	7	33	2	4	0	19
0.321	9	17	33	2	1	4	225
0.321	10	1	33	2	1	16	967
0.321	11	2	33	2	1	18	999
0.321	12	3	33	2	1	14	807
0.321	13	4	33	2	1	18	999
0.322	1	11	33	3	3	6	63
0.322	1	20	33	3	1	10	97
0.322	1	10	33	3	2	22	293
0.322	2	21	33	3	1	4	105
0.322	2	16	33	3	2	6	153
0.322	4	12	33	3	1	4	41
0.322	4	6	33	3	2	6	63
0.322	4	19	33	3	3	2	26
0.322	4	22	33	3	4	0	15
0.322	4	9	33	3	6	0	15
0.322	5	23	33	3	1	6	325
0.322	6	15	33	3	1	6	75
0.322	6	8	33	3	2	2	32
0.322	6	14	33	3	3	0	19
0.322	6	7	33	3	4	0	19
0.322	9	17	33	3	1	6	325
0.322	10	1	33	3	1	18	999
0.322	11	2	33	3	1	18	999
0.322	12	3	33	3	1	14	807
0.322	13	4	33	3	1	18	999
0.323	1	11	33	4	3	22	293
0.323	1	20	33	4	1	10	97
0.323	1	10	33	4	2	10	97
0.323	2	21	33	4	1	4	105
0.323	2	16	33	4	2	2	65
0.323	4	12	33	4	1	4	41
0.323	4	6	33	4	2	4	41
0.323	4	19	33	4	3	18	201
0.323	4	22	33	4	4	0	15
0.323	4	9	33	4	6	0	15
0.323	5	23	33	4	1	6	325
0.323	6	15	33	4	1	6	75
0.323	6	8	33	4	2	6	75
0.323	6	14	33	4	3	18	241
0.323	6	7	33	4	4	0	19
0.323	9	17	33	4	1	6	325
0.323	10	1	33	4	1	18	999
0.323	11	2	33	4	1	18	999
0.323	12	3	33	4	1	14	807
0.324	1	11	33	5	3	6	63
0.324	1	5	33	5	4	28	469
0.324	1	20	33	5	1	10	97
0.324	1	10	33	5	2	10	97
0.324	2	21	33	5	1	4	105
0.324	2	16	33	5	2	2	65
0.324	4	12	33	5	1	4	41
0.324	4	6	33	5	2	4	41
0.324	4	19	33	5	3	2	26
0.324	4	22	33	5	4	14	157
0.324	4	9	33	5	6	0	15
0.324	5	23	33	5	1	6	325
0.324	6	15	33	5	1	6	75
0.324	6	8	33	5	2	6	75
0.324	6	14	33	5	3	0	19
0.324	6	7	33	5	4	20	293
0.324	9	17	33	5	1	6	325
0.324	10	1	33	5	1	18	999
0.324	11	2	33	5	1	28	2292
0.324	12	3	33	5	1	14	807
0.324	13	4	33	5	1	18	999
0.325	1	11	33	6	3	6	63
0.325	1	5	33	6	4	28	469
0.325	1	13	33	6	5	28	469
0.325	1	20	33	6	1	10	97
0.325	1	10	33	6	2	10	97
0.325	2	21	33	6	1	4	105
0.325	2	16	33	6	2	2	65
0.325	4	12	33	6	1	4	41
0.325	4	6	33	6	2	4	41
0.325	4	19	33	6	3	2	26
0.325	4	22	33	6	4	0	15
0.325	4	9	33	6	6	0	15
0.325	5	23	33	6	1	6	325
0.325	6	15	33	6	1	6	75
0.325	6	8	33	6	2	6	75
0.325	6	14	33	6	3	0	19
0.325	6	7	33	6	4	0	19
0.325	9	17	33	6	1	6	325
0.325	10	1	33	6	1	18	999
0.325	11	2	33	6	1	28	2292
0.325	12	3	33	6	1	14	807
0.325	13	4	33	6	1	18	999
0.326	1	11	33	7	3	6	63
0.326	1	5	33	7	4	28	469
0.326	1	13	33	7	5	28	469
0.326	1	20	33	7	1	10	97
0.326	1	10	33	7	2	10	97
0.326	2	21	33	7	1	4	105
0.326	2	16	33	7	2	2	65
0.326	4	12	33	7	1	4	41
0.326	4	6	33	7	2	4	41
0.326	4	19	33	7	3	2	26
0.326	4	22	33	7	4	0	15
0.326	4	9	33	7	6	28	469
0.326	5	23	33	7	1	6	325
0.326	6	15	33	7	1	6	75
0.326	6	8	33	7	2	6	75
0.326	6	14	33	7	3	0	19
0.326	6	7	33	7	4	0	19
0.326	9	17	33	7	1	6	325
0.326	10	1	33	7	1	18	999
0.326	11	2	33	7	1	18	999
0.326	12	3	33	7	1	14	807
0.326	13	4	33	7	1	18	999
0.327	1	11	33	8	3	6	63
0.327	1	5	33	8	4	28	469
0.327	1	13	33	8	5	28	469
0.327	1	20	33	8	1	10	97
0.327	1	10	33	8	2	10	97
0.327	2	21	33	8	1	4	105
0.327	2	16	33	8	2	2	65
0.327	4	12	33	8	1	4	41
0.327	4	6	33	8	2	4	41
0.327	4	19	33	8	3	2	26
0.327	4	22	33	8	4	0	15
0.327	4	9	33	8	6	0	15
0.327	5	23	33	8	1	6	325
0.327	6	15	33	8	1	6	75
0.327	6	8	33	8	2	6	75
0.327	6	14	33	8	3	0	19
0.327	6	7	33	8	4	0	19
0.327	9	17	33	8	1	6	325
0.327	10	1	33	8	1	18	999
0.327	11	2	33	8	1	18	999
0.327	12	3	33	8	1	14	807
0.327	13	4	33	8	1	18	999
0.328	1	11	33	9	3	6	63
0.328	1	5	33	9	4	28	469
0.328	1	13	33	9	5	28	469
0.328	1	20	33	9	1	10	97
0.328	1	10	33	9	2	10	97
0.328	2	21	33	9	1	4	105
0.328	2	16	33	9	2	2	65
0.328	4	12	33	9	1	4	41
0.328	4	6	33	9	2	4	41
0.328	4	19	33	9	3	2	26
0.328	4	22	33	9	4	0	15
0.328	4	9	33	9	6	0	15
0.328	5	23	33	9	1	6	325
0.328	6	15	33	9	1	6	75
0.328	6	8	33	9	2	6	75
0.328	6	14	33	9	3	0	19
0.328	6	7	33	9	4	0	19
0.328	9	17	33	9	1	6	325
0.328	10	1	33	9	1	18	999
0.328	11	2	33	9	1	18	999
0.328	12	3	33	9	1	14	807
0.328	13	4	33	9	1	18	999
0.329	1	10	33	10	2	22	293
0.329	1	11	33	10	3	6	63
0.329	1	5	33	10	4	28	469
0.329	1	13	33	10	5	28	469
0.329	1	20	33	10	1	10	97
0.329	2	21	33	10	1	4	105
0.329	2	16	33	10	2	2	65
0.329	4	12	33	10	1	4	41
0.329	4	6	33	10	2	4	41
0.329	4	19	33	10	3	2	26
0.329	4	22	33	10	4	0	15
0.329	4	9	33	10	6	0	15
0.329	5	23	33	10	1	6	325
0.329	6	15	33	10	1	6	75
0.329	6	8	33	10	2	6	75
0.329	6	14	33	10	3	0	19
0.329	6	7	33	10	4	0	19
0.329	9	17	33	10	1	6	325
0.329	10	1	33	10	1	18	999
0.329	11	2	33	10	1	18	999
0.329	12	3	33	10	1	14	807
0.33	1	11	34	1	3	22	293
0.33	1	5	34	1	4	28	469
0.33	1	13	34	1	5	28	469
0.33	1	20	34	1	1	10	97
0.33	1	10	34	1	2	10	97
0.33	2	21	34	1	1	4	105
0.33	2	16	34	1	2	2	65
0.33	4	19	34	1	3	18	201
0.33	4	12	34	1	1	4	41
0.33	4	6	34	1	2	4	41
0.33	4	22	34	1	4	0	15
0.33	4	9	34	1	6	0	15
0.33	5	23	34	1	1	6	325
0.33	6	14	34	1	3	18	241
0.33	6	15	34	1	1	6	75
0.33	6	8	34	1	2	6	75
0.33	6	7	34	1	4	0	19
0.33	9	17	34	1	1	6	325
0.33	10	1	34	1	1	18	999
0.33	11	2	34	1	1	28	2292
0.33	12	3	34	1	1	14	807
0.33	13	4	34	1	1	18	999
0.331	1	5	34	2	4	28	469
0.331	1	11	34	2	3	6	63
0.331	1	13	34	2	5	28	469
0.331	1	20	34	2	1	10	97
0.331	1	10	34	2	2	10	97
0.331	2	21	34	2	1	4	105
0.331	2	16	34	2	2	2	65
0.331	4	22	34	2	4	14	157
0.331	4	12	34	2	1	4	41
0.331	4	6	34	2	2	4	41
0.331	4	19	34	2	3	2	26
0.331	4	9	34	2	6	0	15
0.331	5	23	34	2	1	6	325
0.331	6	7	34	2	4	20	293
0.331	6	15	34	2	1	6	75
0.331	6	8	34	2	2	6	75
0.331	6	14	34	2	3	0	19
0.331	9	17	34	2	1	6	325
0.331	10	1	34	2	1	18	999
0.331	11	2	34	2	1	28	2292
0.331	12	3	34	2	1	14	807
0.331	13	4	34	2	1	18	999
0.332	1	5	34	3	4	28	469
0.332	1	13	34	3	5	28	469
0.332	1	11	34	3	3	6	63
0.332	1	20	34	3	1	10	97
0.332	1	10	34	3	2	10	97
0.332	2	21	34	3	1	4	105
0.332	2	16	34	3	2	2	65
0.332	4	12	34	3	1	4	41
0.332	4	6	34	3	2	4	41
0.332	4	19	34	3	3	2	26
0.332	4	22	34	3	4	0	15
0.332	4	9	34	3	6	0	15
0.332	5	23	34	3	1	6	325
0.332	6	15	34	3	1	6	75
0.332	6	8	34	3	2	6	75
0.332	6	14	34	3	3	0	19
0.332	6	7	34	3	4	0	19
0.332	9	17	34	3	1	6	325
0.332	10	1	34	3	1	18	999
0.332	11	2	34	3	1	18	999
0.332	12	3	34	3	1	14	807
0.332	13	4	34	3	1	18	999
0.333	1	5	34	4	4	28	469
0.333	1	13	34	4	5	28	469
0.333	1	11	34	4	3	6	63
0.333	1	20	34	4	1	10	97
0.333	1	10	34	4	2	10	97
0.333	2	21	34	4	1	4	105
0.333	2	16	34	4	2	2	65
0.333	4	9	34	4	6	28	469
0.333	4	12	34	4	1	4	41
0.333	4	6	34	4	2	4	41
0.333	4	19	34	4	3	2	26
0.333	4	22	34	4	4	0	15
0.333	5	23	34	4	1	6	325
0.333	6	15	34	4	1	6	75
0.333	6	8	34	4	2	6	75
0.333	6	14	34	4	3	0	19
0.333	6	7	34	4	4	0	19
0.333	9	17	34	4	1	6	325
0.333	10	1	34	4	1	18	999
0.333	11	2	34	4	1	18	999
0.333	12	3	34	4	1	14	807
0.333	13	4	34	4	1	18	999
0.334	1	5	34	5	4	28	469
0.334	1	13	34	5	5	28	469
0.334	1	11	34	5	3	6	63
0.334	1	20	34	5	1	10	97
0.334	1	10	34	5	2	10	97
0.334	2	21	34	5	1	4	105
0.334	2	16	34	5	2	2	65
0.334	4	12	34	5	1	4	41
0.334	4	6	34	5	2	4	41
0.334	4	19	34	5	3	2	26
0.334	4	22	34	5	4	0	15
0.334	4	9	34	5	6	0	15
0.334	5	23	34	5	1	6	325
0.334	6	15	34	5	1	6	75
0.334	6	8	34	5	2	6	75
0.334	6	14	34	5	3	0	19
0.334	6	7	34	5	4	0	19
0.334	9	17	34	5	1	6	325
0.334	10	1	34	5	1	18	999
0.334	11	2	34	5	1	18	999
0.334	12	3	34	5	1	14	807
0.334	13	4	34	5	1	18	999
0.335	1	5	34	6	4	28	469
0.335	1	13	34	6	5	28	469
0.335	1	11	34	6	3	6	63
0.335	1	20	34	6	1	10	97
0.335	1	10	34	6	2	10	97
0.335	2	21	34	6	1	4	105
0.335	2	16	34	6	2	2	65
0.335	4	12	34	6	1	4	41
0.335	4	6	34	6	2	4	41
0.335	4	19	34	6	3	2	26
0.335	4	22	34	6	4	0	15
0.335	4	9	34	6	6	0	15
0.335	5	23	34	6	1	6	325
0.335	6	15	34	6	1	6	75
0.335	6	8	34	6	2	6	75
0.335	6	14	34	6	3	0	19
0.335	6	7	34	6	4	0	19
0.335	9	17	34	6	1	6	325
0.335	10	1	34	6	1	18	999
0.335	11	2	34	6	1	18	999
0.335	12	3	34	6	1	14	807
0.336	1	5	34	7	4	28	469
0.336	1	13	34	7	5	28	469
0.336	1	11	34	7	3	6	63
0.336	1	20	34	7	1	10	97
0.336	1	10	34	7	2	10	97
0.336	2	21	34	7	1	4	105
0.336	2	16	34	7	2	2	65
0.336	4	12	34	7	1	4	41
0.336	4	6	34	7	2	4	41
0.336	4	19	34	7	3	2	26
0.336	4	22	34	7	4	0	15
0.336	4	9	34	7	6	0	15
0.336	5	23	34	7	1	6	325
0.336	6	15	34	7	1	6	75
0.336	6	8	34	7	2	6	75
0.336	6	14	34	7	3	0	19
0.336	6	7	34	7	4	0	19
0.336	9	17	34	7	1	6	325
0.336	10	1	34	7	1	18	999
0.336	11	2	34	7	1	28	2292
0.336	12	3	34	7	1	14	807
0.336	13	4	34	7	1	18	999
0.337	1	5	34	8	4	28	469
0.337	1	13	34	8	5	28	469
0.337	1	11	34	8	3	6	63
0.337	1	20	34	8	1	10	97
0.337	1	10	34	8	2	10	97
0.337	2	21	34	8	1	4	105
0.337	2	16	34	8	2	2	65
0.337	4	19	34	8	3	18	201
0.337	4	12	34	8	1	4	41
0.337	4	6	34	8	2	4	41
0.337	4	22	34	8	4	0	15
0.337	4	9	34	8	6	0	15
0.337	5	23	34	8	1	6	325
0.337	6	14	34	8	3	18	241
0.337	6	15	34	8	1	6	75
0.337	6	8	34	8	2	6	75
0.337	6	7	34	8	4	0	19
0.337	9	17	34	8	1	6	325
0.337	10	1	34	8	1	18	999
0.337	11	2	34	8	1	28	2292
0.337	12	3	34	8	1	14	807
0.337	13	4	34	8	1	18	999
0.338	1	13	34	9	5	28	469
0.338	1	11	34	9	3	6	63
0.338	1	5	34	9	4	12	125
0.338	1	20	34	9	1	10	97
0.338	1	10	34	9	2	10	97
0.338	2	21	34	9	1	4	105
0.338	2	16	34	9	2	2	65
0.338	4	22	34	9	4	14	157
0.338	4	12	34	9	1	4	41
0.338	4	6	34	9	2	4	41
0.338	4	19	34	9	3	2	26
0.338	4	9	34	9	6	0	15
0.338	5	23	34	9	1	6	325
0.338	6	7	34	9	4	20	293
0.338	6	15	34	9	1	6	75
0.338	6	8	34	9	2	6	75
0.338	6	14	34	9	3	0	19
0.338	9	17	34	9	1	6	325
0.338	10	1	34	9	1	18	999
0.338	11	2	34	9	1	18	999
0.338	12	3	34	9	1	14	807
0.338	13	4	34	9	1	18	999
0.339	1	13	34	10	5	28	469
0.339	1	11	34	10	3	6	63
0.339	1	5	34	10	4	12	125
0.339	1	20	34	10	1	10	97
0.339	1	10	34	10	2	10	97
0.339	2	21	34	10	1	4	105
0.339	2	16	34	10	2	2	65
0.339	4	12	34	10	1	4	41
0.339	4	6	34	10	2	4	41
0.339	4	19	34	10	3	2	26
0.339	4	22	34	10	4	0	15
0.339	4	9	34	10	6	0	15
0.339	5	23	34	10	1	6	325
0.339	6	15	34	10	1	6	75
0.339	6	8	34	10	2	6	75
0.339	6	14	34	10	3	0	19
0.339	6	7	34	10	4	0	19
0.339	9	17	34	10	1	6	325
0.339	10	1	34	10	1	18	999
0.339	11	2	34	10	1	18	999
0.339	12	3	34	10	1	14	807
0.339	13	4	34	10	1	18	999
0.34	1	13	35	1	5	28	469
0.34	1	11	35	1	3	6	63
0.34	1	5	35	1	4	12	125
0.34	1	20	35	1	1	10	97
0.34	1	10	35	1	2	10	97
0.34	2	21	35	1	1	4	105
0.34	2	16	35	1	2	2	65
0.34	4	9	35	1	6	28	469
0.34	4	12	35	1	1	4	41
0.34	4	6	35	1	2	4	41
0.34	4	19	35	1	3	2	26
0.34	4	22	35	1	4	0	15
0.34	5	23	35	1	1	6	325
0.34	6	15	35	1	1	6	75
0.34	6	8	35	1	2	6	75
0.34	6	14	35	1	3	0	19
0.34	6	7	35	1	4	0	19
0.34	9	17	35	1	1	6	325
0.34	10	1	35	1	1	18	999
0.34	11	2	35	1	1	18	999
0.34	12	3	35	1	1	14	807
0.34	13	4	35	1	1	18	999
0.341	1	13	35	2	5	28	469
0.341	1	11	35	2	3	6	63
0.341	1	5	35	2	4	12	125
0.341	1	20	35	2	1	10	97
0.341	1	10	35	2	2	10	97
0.341	2	21	35	2	1	4	105
0.341	2	16	35	2	2	2	65
0.341	4	12	35	2	1	4	41
0.341	4	6	35	2	2	4	41
0.341	4	19	35	2	3	2	26
0.341	4	22	35	2	4	0	15
0.341	4	9	35	2	6	0	15
0.341	5	23	35	2	1	6	325
0.341	6	15	35	2	1	6	75
0.341	6	8	35	2	2	6	75
0.341	6	14	35	2	3	0	19
0.341	6	7	35	2	4	0	19
0.341	9	17	35	2	1	6	325
0.341	10	1	35	2	1	18	999
0.341	11	2	35	2	1	18	999
0.341	12	3	35	2	1	14	807
0.342	1	13	35	3	5	28	469
0.342	1	11	35	3	3	6	63
0.342	1	5	35	3	4	12	125
0.342	1	20	35	3	1	10	97
0.342	1	10	35	3	2	10	97
0.342	2	21	35	3	1	4	105
0.342	2	16	35	3	2	2	65
0.342	4	12	35	3	1	4	41
0.342	4	6	35	3	2	4	41
0.342	4	19	35	3	3	2	26
0.342	4	22	35	3	4	0	15
0.342	4	9	35	3	6	0	15
0.342	5	23	35	3	1	6	325
0.342	6	15	35	3	1	6	75
0.342	6	8	35	3	2	6	75
0.342	6	14	35	3	3	0	19
